  Time(hour)	          OC	         NO3	         NO2	         Fe2	         SO4	    Fe(OH)3a	      CH4tot	      CO2tot	       N2tot	       O2tot	      H2Stot	      NaRbio	      FeRbio	      SRAbio	     Methbio	          pH	         fpH	
  6.4687e+03	  2.5806e-03	  0.0000e+00	  1.5508e-07	  9.6399e-04	  1.8927e-03	  4.8283e-03	  1.9547e-05	  1.4300e-02	  5.4326e-03	  0.0000e+00	  4.9661e-06	  1.1241e-03	  5.4684e-05	  8.3072e-05	  4.5266e-05	  7.4280e+00	  9.5043e-01	
  6.4711e+03	  2.5800e-03	  0.0000e+00	  1.5442e-07	  9.6434e-04	  1.8923e-03	  4.8279e-03	  1.9618e-05	  1.4301e-02	  5.4326e-03	  0.0000e+00	  4.9654e-06	  1.1241e-03	  5.4704e-05	  8.3090e-05	  4.5282e-05	  7.4280e+00	  9.5042e-01	
  6.4735e+03	  2.5794e-03	  0.0000e+00	  1.5377e-07	  9.6468e-04	  1.8919e-03	  4.8275e-03	  1.9688e-05	  1.4302e-02	  5.4326e-03	  0.0000e+00	  4.9647e-06	  1.1241e-03	  5.4725e-05	  8.3109e-05	  4.5297e-05	  7.4281e+00	  9.5041e-01	
  6.4759e+03	  2.5788e-03	  0.0000e+00	  1.5312e-07	  9.6502e-04	  1.8915e-03	  4.8271e-03	  1.9760e-05	  1.4302e-02	  5.4326e-03	  0.0000e+00	  4.9640e-06	  1.1241e-03	  5.4745e-05	  8.3128e-05	  4.5313e-05	  7.4281e+00	  9.5041e-01	
  6.4783e+03	  2.5783e-03	  0.0000e+00	  1.5247e-07	  9.6537e-04	  1.8911e-03	  4.8267e-03	  1.9831e-05	  1.4303e-02	  5.4326e-03	  0.0000e+00	  4.9634e-06	  1.1241e-03	  5.4765e-05	  8.3146e-05	  4.5329e-05	  7.4282e+00	  9.5040e-01	
  6.4807e+03	  2.5777e-03	  0.0000e+00	  1.5182e-07	  9.6571e-04	  1.8907e-03	  4.8263e-03	  1.9902e-05	  1.4304e-02	  5.4326e-03	  0.0000e+00	  4.9627e-06	  1.1241e-03	  5.4786e-05	  8.3165e-05	  4.5344e-05	  7.4282e+00	  9.5039e-01	
  6.4831e+03	  2.5771e-03	  0.0000e+00	  1.5118e-07	  9.6605e-04	  1.8903e-03	  4.8259e-03	  1.9974e-05	  1.4305e-02	  5.4326e-03	  0.0000e+00	  4.9620e-06	  1.1241e-03	  5.4806e-05	  8.3183e-05	  4.5360e-05	  7.4283e+00	  9.5038e-01	
  6.4856e+03	  2.5765e-03	  0.0000e+00	  1.5054e-07	  9.6639e-04	  1.8899e-03	  4.8255e-03	  2.0046e-05	  1.4306e-02	  5.4326e-03	  0.0000e+00	  4.9613e-06	  1.1241e-03	  5.4827e-05	  8.3202e-05	  4.5376e-05	  7.4283e+00	  9.5038e-01	
  6.4880e+03	  2.5759e-03	  0.0000e+00	  1.4991e-07	  9.6674e-04	  1.8895e-03	  4.8251e-03	  2.0118e-05	  1.4307e-02	  5.4326e-03	  0.0000e+00	  4.9606e-06	  1.1241e-03	  5.4847e-05	  8.3221e-05	  4.5391e-05	  7.4283e+00	  9.5037e-01	
  6.4904e+03	  2.5753e-03	  0.0000e+00	  1.4927e-07	  9.6708e-04	  1.8892e-03	  4.8247e-03	  2.0190e-05	  1.4308e-02	  5.4326e-03	  0.0000e+00	  4.9599e-06	  1.1241e-03	  5.4867e-05	  8.3239e-05	  4.5407e-05	  7.4284e+00	  9.5036e-01	
  6.4928e+03	  2.5748e-03	  0.0000e+00	  1.4864e-07	  9.6742e-04	  1.8888e-03	  4.8243e-03	  2.0262e-05	  1.4309e-02	  5.4326e-03	  0.0000e+00	  4.9593e-06	  1.1241e-03	  5.4888e-05	  8.3258e-05	  4.5423e-05	  7.4284e+00	  9.5035e-01	
  6.4952e+03	  2.5742e-03	  0.0000e+00	  1.4802e-07	  9.6777e-04	  1.8884e-03	  4.8240e-03	  2.0335e-05	  1.4310e-02	  5.4326e-03	  0.0000e+00	  4.9586e-06	  1.1241e-03	  5.4908e-05	  8.3277e-05	  4.5438e-05	  7.4285e+00	  9.5034e-01	
  6.4976e+03	  2.5736e-03	  0.0000e+00	  1.4739e-07	  9.6811e-04	  1.8880e-03	  4.8236e-03	  2.0408e-05	  1.4311e-02	  5.4326e-03	  0.0000e+00	  4.9579e-06	  1.1241e-03	  5.4929e-05	  8.3295e-05	  4.5454e-05	  7.4285e+00	  9.5034e-01	
  6.5000e+03	  2.5730e-03	  0.0000e+00	  1.4677e-07	  9.6845e-04	  1.8876e-03	  4.8232e-03	  2.0481e-05	  1.4312e-02	  5.4326e-03	  0.0000e+00	  4.9572e-06	  1.1241e-03	  5.4949e-05	  8.3314e-05	  4.5470e-05	  7.4286e+00	  9.5033e-01	
  6.5024e+03	  2.5724e-03	  0.0000e+00	  1.4615e-07	  9.6879e-04	  1.8872e-03	  4.8228e-03	  2.0554e-05	  1.4313e-02	  5.4326e-03	  0.0000e+00	  4.9566e-06	  1.1241e-03	  5.4970e-05	  8.3332e-05	  4.5486e-05	  7.4286e+00	  9.5032e-01	
  6.5048e+03	  2.5718e-03	  0.0000e+00	  1.4553e-07	  9.6913e-04	  1.8868e-03	  4.8224e-03	  2.0627e-05	  1.4314e-02	  5.4326e-03	  0.0000e+00	  4.9559e-06	  1.1241e-03	  5.4990e-05	  8.3351e-05	  4.5501e-05	  7.4287e+00	  9.5031e-01	
  6.5072e+03	  2.5713e-03	  0.0000e+00	  1.4492e-07	  9.6948e-04	  1.8864e-03	  4.8220e-03	  2.0701e-05	  1.4315e-02	  5.4326e-03	  0.0000e+00	  4.9552e-06	  1.1241e-03	  5.5010e-05	  8.3370e-05	  4.5517e-05	  7.4287e+00	  9.5031e-01	
  6.5096e+03	  2.5707e-03	  0.0000e+00	  1.4431e-07	  9.6982e-04	  1.8860e-03	  4.8216e-03	  2.0774e-05	  1.4316e-02	  5.4326e-03	  0.0000e+00	  4.9545e-06	  1.1241e-03	  5.5031e-05	  8.3388e-05	  4.5533e-05	  7.4288e+00	  9.5030e-01	
  6.5120e+03	  2.5701e-03	  0.0000e+00	  1.4370e-07	  9.7016e-04	  1.8856e-03	  4.8212e-03	  2.0848e-05	  1.4317e-02	  5.4326e-03	  0.0000e+00	  4.9539e-06	  1.1241e-03	  5.5051e-05	  8.3407e-05	  4.5549e-05	  7.4288e+00	  9.5029e-01	
  6.5144e+03	  2.5695e-03	  0.0000e+00	  1.4309e-07	  9.7050e-04	  1.8852e-03	  4.8208e-03	  2.0922e-05	  1.4318e-02	  5.4326e-03	  0.0000e+00	  4.9532e-06	  1.1241e-03	  5.5072e-05	  8.3425e-05	  4.5564e-05	  7.4289e+00	  9.5028e-01	
  6.5169e+03	  2.5689e-03	  0.0000e+00	  1.4249e-07	  9.7084e-04	  1.8848e-03	  4.8204e-03	  2.0997e-05	  1.4319e-02	  5.4326e-03	  0.0000e+00	  4.9525e-06	  1.1241e-03	  5.5092e-05	  8.3444e-05	  4.5580e-05	  7.4289e+00	  9.5028e-01	
  6.5193e+03	  2.5683e-03	  0.0000e+00	  1.4189e-07	  9.7119e-04	  1.8844e-03	  4.8200e-03	  2.1071e-05	  1.4320e-02	  5.4326e-03	  0.0000e+00	  4.9519e-06	  1.1241e-03	  5.5113e-05	  8.3463e-05	  4.5596e-05	  7.4290e+00	  9.5027e-01	
  6.5217e+03	  2.5677e-03	  0.0000e+00	  1.4129e-07	  9.7153e-04	  1.8840e-03	  4.8197e-03	  2.1146e-05	  1.4321e-02	  5.4326e-03	  0.0000e+00	  4.9512e-06	  1.1242e-03	  5.5133e-05	  8.3481e-05	  4.5612e-05	  7.4290e+00	  9.5026e-01	
  6.5241e+03	  2.5672e-03	  0.0000e+00	  1.4070e-07	  9.7187e-04	  1.8837e-03	  4.8193e-03	  2.1221e-05	  1.4322e-02	  5.4326e-03	  0.0000e+00	  4.9506e-06	  1.1242e-03	  5.5154e-05	  8.3500e-05	  4.5628e-05	  7.4291e+00	  9.5025e-01	
  6.5265e+03	  2.5666e-03	  0.0000e+00	  1.4011e-07	  9.7221e-04	  1.8833e-03	  4.8189e-03	  2.1296e-05	  1.4323e-02	  5.4326e-03	  0.0000e+00	  4.9499e-06	  1.1242e-03	  5.5174e-05	  8.3518e-05	  4.5643e-05	  7.4291e+00	  9.5025e-01	
  6.5289e+03	  2.5660e-03	  0.0000e+00	  1.3952e-07	  9.7255e-04	  1.8829e-03	  4.8185e-03	  2.1371e-05	  1.4324e-02	  5.4326e-03	  0.0000e+00	  4.9492e-06	  1.1242e-03	  5.5195e-05	  8.3537e-05	  4.5659e-05	  7.4291e+00	  9.5024e-01	
  6.5313e+03	  2.5654e-03	  0.0000e+00	  1.3893e-07	  9.7289e-04	  1.8825e-03	  4.8181e-03	  2.1447e-05	  1.4325e-02	  5.4326e-03	  0.0000e+00	  4.9486e-06	  1.1242e-03	  5.5215e-05	  8.3555e-05	  4.5675e-05	  7.4292e+00	  9.5023e-01	
  6.5337e+03	  2.5648e-03	  0.0000e+00	  1.3835e-07	  9.7323e-04	  1.8821e-03	  4.8177e-03	  2.1522e-05	  1.4326e-02	  5.4326e-03	  0.0000e+00	  4.9479e-06	  1.1242e-03	  5.5236e-05	  8.3574e-05	  4.5691e-05	  7.4292e+00	  9.5022e-01	
  6.5361e+03	  2.5642e-03	  0.0000e+00	  1.3776e-07	  9.7357e-04	  1.8817e-03	  4.8173e-03	  2.1598e-05	  1.4327e-02	  5.4326e-03	  0.0000e+00	  4.9473e-06	  1.1242e-03	  5.5256e-05	  8.3593e-05	  4.5707e-05	  7.4293e+00	  9.5022e-01	
  6.5385e+03	  2.5637e-03	  0.0000e+00	  1.3718e-07	  9.7392e-04	  1.8813e-03	  4.8169e-03	  2.1674e-05	  1.4328e-02	  5.4326e-03	  0.0000e+00	  4.9466e-06	  1.1242e-03	  5.5277e-05	  8.3611e-05	  4.5723e-05	  7.4293e+00	  9.5021e-01	
  6.5409e+03	  2.5631e-03	  0.0000e+00	  1.3661e-07	  9.7426e-04	  1.8809e-03	  4.8165e-03	  2.1751e-05	  1.4329e-02	  5.4326e-03	  0.0000e+00	  4.9460e-06	  1.1242e-03	  5.5298e-05	  8.3630e-05	  4.5738e-05	  7.4294e+00	  9.5020e-01	
  6.5433e+03	  2.5625e-03	  0.0000e+00	  1.3603e-07	  9.7460e-04	  1.8805e-03	  4.8162e-03	  2.1827e-05	  1.4330e-02	  5.4326e-03	  0.0000e+00	  4.9453e-06	  1.1242e-03	  5.5318e-05	  8.3648e-05	  4.5754e-05	  7.4294e+00	  9.5019e-01	
  6.5457e+03	  2.5619e-03	  0.0000e+00	  1.3546e-07	  9.7494e-04	  1.8801e-03	  4.8158e-03	  2.1904e-05	  1.4331e-02	  5.4326e-03	  0.0000e+00	  4.9447e-06	  1.1242e-03	  5.5339e-05	  8.3667e-05	  4.5770e-05	  7.4295e+00	  9.5019e-01	
  6.5481e+03	  2.5613e-03	  0.0000e+00	  1.3489e-07	  9.7528e-04	  1.8797e-03	  4.8154e-03	  2.1980e-05	  1.4332e-02	  5.4326e-03	  0.0000e+00	  4.9440e-06	  1.1242e-03	  5.5359e-05	  8.3686e-05	  4.5786e-05	  7.4295e+00	  9.5018e-01	
  6.5506e+03	  2.5607e-03	  0.0000e+00	  1.3433e-07	  9.7562e-04	  1.8793e-03	  4.8150e-03	  2.2057e-05	  1.4333e-02	  5.4326e-03	  0.0000e+00	  4.9434e-06	  1.1242e-03	  5.5380e-05	  8.3704e-05	  4.5802e-05	  7.4296e+00	  9.5017e-01	
  6.5530e+03	  2.5601e-03	  0.0000e+00	  1.3376e-07	  9.7596e-04	  1.8789e-03	  4.8146e-03	  2.2135e-05	  1.4334e-02	  5.4326e-03	  0.0000e+00	  4.9427e-06	  1.1242e-03	  5.5400e-05	  8.3723e-05	  4.5818e-05	  7.4296e+00	  9.5016e-01	
  6.5554e+03	  2.5595e-03	  0.0000e+00	  1.3320e-07	  9.7630e-04	  1.8786e-03	  4.8142e-03	  2.2212e-05	  1.4335e-02	  5.4326e-03	  0.0000e+00	  4.9421e-06	  1.1242e-03	  5.5421e-05	  8.3741e-05	  4.5834e-05	  7.4296e+00	  9.5016e-01	
  6.5578e+03	  2.5590e-03	  0.0000e+00	  1.3264e-07	  9.7664e-04	  1.8782e-03	  4.8138e-03	  2.2290e-05	  1.4336e-02	  5.4326e-03	  0.0000e+00	  4.9415e-06	  1.1242e-03	  5.5442e-05	  8.3760e-05	  4.5850e-05	  7.4297e+00	  9.5015e-01	
  6.5602e+03	  2.5584e-03	  0.0000e+00	  1.3208e-07	  9.7698e-04	  1.8778e-03	  4.8134e-03	  2.2367e-05	  1.4337e-02	  5.4326e-03	  0.0000e+00	  4.9408e-06	  1.1242e-03	  5.5462e-05	  8.3778e-05	  4.5866e-05	  7.4297e+00	  9.5014e-01	
  6.5626e+03	  2.5578e-03	  0.0000e+00	  1.3152e-07	  9.7732e-04	  1.8774e-03	  4.8131e-03	  2.2445e-05	  1.4338e-02	  5.4326e-03	  0.0000e+00	  4.9402e-06	  1.1242e-03	  5.5483e-05	  8.3797e-05	  4.5882e-05	  7.4298e+00	  9.5013e-01	
  6.5650e+03	  2.5572e-03	  0.0000e+00	  1.3097e-07	  9.7766e-04	  1.8770e-03	  4.8127e-03	  2.2523e-05	  1.4339e-02	  5.4326e-03	  0.0000e+00	  4.9395e-06	  1.1242e-03	  5.5503e-05	  8.3816e-05	  4.5898e-05	  7.4298e+00	  9.5013e-01	
  6.5674e+03	  2.5566e-03	  0.0000e+00	  1.3042e-07	  9.7800e-04	  1.8766e-03	  4.8123e-03	  2.2601e-05	  1.4340e-02	  5.4326e-03	  0.0000e+00	  4.9389e-06	  1.1242e-03	  5.5524e-05	  8.3834e-05	  4.5914e-05	  7.4299e+00	  9.5012e-01	
  6.5698e+03	  2.5560e-03	  0.0000e+00	  1.2987e-07	  9.7834e-04	  1.8762e-03	  4.8119e-03	  2.2679e-05	  1.4341e-02	  5.4326e-03	  0.0000e+00	  4.9383e-06	  1.1242e-03	  5.5545e-05	  8.3853e-05	  4.5929e-05	  7.4299e+00	  9.5011e-01	
  6.5722e+03	  2.5554e-03	  0.0000e+00	  1.2932e-07	  9.7868e-04	  1.8758e-03	  4.8115e-03	  2.2758e-05	  1.4342e-02	  5.4326e-03	  0.0000e+00	  4.9376e-06	  1.1242e-03	  5.5565e-05	  8.3871e-05	  4.5945e-05	  7.4300e+00	  9.5011e-01	
  6.5746e+03	  2.5548e-03	  0.0000e+00	  1.2877e-07	  9.7902e-04	  1.8754e-03	  4.8111e-03	  2.2836e-05	  1.4343e-02	  5.4326e-03	  0.0000e+00	  4.9370e-06	  1.1242e-03	  5.5586e-05	  8.3890e-05	  4.5961e-05	  7.4300e+00	  9.5010e-01	
  6.5770e+03	  2.5543e-03	  0.0000e+00	  1.2823e-07	  9.7936e-04	  1.8750e-03	  4.8107e-03	  2.2915e-05	  1.4344e-02	  5.4326e-03	  0.0000e+00	  4.9364e-06	  1.1242e-03	  5.5606e-05	  8.3908e-05	  4.5977e-05	  7.4301e+00	  9.5009e-01	
  6.5794e+03	  2.5537e-03	  0.0000e+00	  1.2769e-07	  9.7970e-04	  1.8746e-03	  4.8104e-03	  2.2994e-05	  1.4345e-02	  5.4326e-03	  0.0000e+00	  4.9357e-06	  1.1242e-03	  5.5627e-05	  8.3927e-05	  4.5993e-05	  7.4301e+00	  9.5008e-01	
  6.5819e+03	  2.5531e-03	  0.0000e+00	  1.2715e-07	  9.8004e-04	  1.8742e-03	  4.8100e-03	  2.3074e-05	  1.4346e-02	  5.4326e-03	  0.0000e+00	  4.9351e-06	  1.1242e-03	  5.5648e-05	  8.3946e-05	  4.6009e-05	  7.4301e+00	  9.5008e-01	
  6.5843e+03	  2.5525e-03	  0.0000e+00	  1.2662e-07	  9.8038e-04	  1.8739e-03	  4.8096e-03	  2.3153e-05	  1.4347e-02	  5.4326e-03	  0.0000e+00	  4.9345e-06	  1.1242e-03	  5.5668e-05	  8.3964e-05	  4.6025e-05	  7.4302e+00	  9.5007e-01	
  6.5867e+03	  2.5519e-03	  0.0000e+00	  1.2608e-07	  9.8072e-04	  1.8735e-03	  4.8092e-03	  2.3233e-05	  1.4348e-02	  5.4326e-03	  0.0000e+00	  4.9339e-06	  1.1242e-03	  5.5689e-05	  8.3983e-05	  4.6041e-05	  7.4302e+00	  9.5006e-01	
  6.5891e+03	  2.5513e-03	  0.0000e+00	  1.2555e-07	  9.8106e-04	  1.8731e-03	  4.8088e-03	  2.3313e-05	  1.4349e-02	  5.4326e-03	  0.0000e+00	  4.9332e-06	  1.1242e-03	  5.5710e-05	  8.4001e-05	  4.6057e-05	  7.4303e+00	  9.5005e-01	
  6.5915e+03	  2.5507e-03	  0.0000e+00	  1.2502e-07	  9.8140e-04	  1.8727e-03	  4.8084e-03	  2.3393e-05	  1.4350e-02	  5.4326e-03	  0.0000e+00	  4.9326e-06	  1.1242e-03	  5.5730e-05	  8.4020e-05	  4.6073e-05	  7.4303e+00	  9.5005e-01	
  6.5939e+03	  2.5501e-03	  0.0000e+00	  1.2450e-07	  9.8174e-04	  1.8723e-03	  4.8080e-03	  2.3473e-05	  1.4351e-02	  5.4326e-03	  0.0000e+00	  4.9320e-06	  1.1242e-03	  5.5751e-05	  8.4038e-05	  4.6089e-05	  7.4304e+00	  9.5004e-01	
  6.5963e+03	  2.5496e-03	  0.0000e+00	  1.2397e-07	  9.8208e-04	  1.8719e-03	  4.8077e-03	  2.3554e-05	  1.4352e-02	  5.4326e-03	  0.0000e+00	  4.9314e-06	  1.1242e-03	  5.5772e-05	  8.4057e-05	  4.6106e-05	  7.4304e+00	  9.5003e-01	
  6.5987e+03	  2.5490e-03	  0.0000e+00	  1.2345e-07	  9.8242e-04	  1.8715e-03	  4.8073e-03	  2.3634e-05	  1.4353e-02	  5.4326e-03	  0.0000e+00	  4.9308e-06	  1.1242e-03	  5.5793e-05	  8.4075e-05	  4.6122e-05	  7.4305e+00	  9.5003e-01	
  6.6011e+03	  2.5484e-03	  0.0000e+00	  1.2293e-07	  9.8276e-04	  1.8711e-03	  4.8069e-03	  2.3715e-05	  1.4353e-02	  5.4326e-03	  0.0000e+00	  4.9301e-06	  1.1242e-03	  5.5813e-05	  8.4094e-05	  4.6138e-05	  7.4305e+00	  9.5002e-01	
  6.6035e+03	  2.5478e-03	  0.0000e+00	  1.2242e-07	  9.8310e-04	  1.8707e-03	  4.8065e-03	  2.3796e-05	  1.4354e-02	  5.4326e-03	  0.0000e+00	  4.9295e-06	  1.1243e-03	  5.5834e-05	  8.4113e-05	  4.6154e-05	  7.4305e+00	  9.5001e-01	
  6.6059e+03	  2.5472e-03	  0.0000e+00	  1.2190e-07	  9.8343e-04	  1.8703e-03	  4.8061e-03	  2.3877e-05	  1.4355e-02	  5.4326e-03	  0.0000e+00	  4.9289e-06	  1.1243e-03	  5.5855e-05	  8.4131e-05	  4.6170e-05	  7.4306e+00	  9.5000e-01	
  6.6083e+03	  2.5466e-03	  0.0000e+00	  1.2139e-07	  9.8377e-04	  1.8699e-03	  4.8057e-03	  2.3959e-05	  1.4356e-02	  5.4326e-03	  0.0000e+00	  4.9283e-06	  1.1243e-03	  5.5875e-05	  8.4150e-05	  4.6186e-05	  7.4306e+00	  9.5000e-01	
  6.6107e+03	  2.5460e-03	  0.0000e+00	  1.2088e-07	  9.8411e-04	  1.8695e-03	  4.8054e-03	  2.4040e-05	  1.4357e-02	  5.4326e-03	  0.0000e+00	  4.9277e-06	  1.1243e-03	  5.5896e-05	  8.4168e-05	  4.6202e-05	  7.4307e+00	  9.4999e-01	
  6.6131e+03	  2.5454e-03	  0.0000e+00	  1.2037e-07	  9.8445e-04	  1.8692e-03	  4.8050e-03	  2.4122e-05	  1.4358e-02	  5.4326e-03	  0.0000e+00	  4.9271e-06	  1.1243e-03	  5.5917e-05	  8.4187e-05	  4.6218e-05	  7.4307e+00	  9.4998e-01	
  6.6156e+03	  2.5448e-03	  0.0000e+00	  1.1987e-07	  9.8479e-04	  1.8688e-03	  4.8046e-03	  2.4204e-05	  1.4359e-02	  5.4326e-03	  0.0000e+00	  4.9265e-06	  1.1243e-03	  5.5938e-05	  8.4205e-05	  4.6234e-05	  7.4308e+00	  9.4998e-01	
  6.6180e+03	  2.5442e-03	  0.0000e+00	  1.1936e-07	  9.8513e-04	  1.8684e-03	  4.8042e-03	  2.4287e-05	  1.4360e-02	  5.4326e-03	  0.0000e+00	  4.9259e-06	  1.1243e-03	  5.5958e-05	  8.4224e-05	  4.6250e-05	  7.4308e+00	  9.4997e-01	
  6.6204e+03	  2.5437e-03	  0.0000e+00	  1.1886e-07	  9.8547e-04	  1.8680e-03	  4.8038e-03	  2.4369e-05	  1.4361e-02	  5.4326e-03	  0.0000e+00	  4.9252e-06	  1.1243e-03	  5.5979e-05	  8.4242e-05	  4.6266e-05	  7.4308e+00	  9.4996e-01	
  6.6228e+03	  2.5431e-03	  0.0000e+00	  1.1836e-07	  9.8580e-04	  1.8676e-03	  4.8034e-03	  2.4452e-05	  1.4362e-02	  5.4326e-03	  0.0000e+00	  4.9246e-06	  1.1243e-03	  5.6000e-05	  8.4261e-05	  4.6283e-05	  7.4309e+00	  9.4995e-01	
  6.6252e+03	  2.5425e-03	  0.0000e+00	  1.1787e-07	  9.8614e-04	  1.8672e-03	  4.8031e-03	  2.4535e-05	  1.4363e-02	  5.4326e-03	  0.0000e+00	  4.9240e-06	  1.1243e-03	  5.6021e-05	  8.4279e-05	  4.6299e-05	  7.4309e+00	  9.4995e-01	
  6.6276e+03	  2.5419e-03	  0.0000e+00	  1.1737e-07	  9.8648e-04	  1.8668e-03	  4.8027e-03	  2.4618e-05	  1.4364e-02	  5.4326e-03	  0.0000e+00	  4.9234e-06	  1.1243e-03	  5.6042e-05	  8.4298e-05	  4.6315e-05	  7.4310e+00	  9.4994e-01	
  6.6300e+03	  2.5413e-03	  0.0000e+00	  1.1688e-07	  9.8682e-04	  1.8664e-03	  4.8023e-03	  2.4701e-05	  1.4365e-02	  5.4326e-03	  0.0000e+00	  4.9228e-06	  1.1243e-03	  5.6062e-05	  8.4316e-05	  4.6331e-05	  7.4310e+00	  9.4993e-01	
  6.6324e+03	  2.5407e-03	  0.0000e+00	  1.1639e-07	  9.8716e-04	  1.8660e-03	  4.8019e-03	  2.4784e-05	  1.4366e-02	  5.4326e-03	  0.0000e+00	  4.9222e-06	  1.1243e-03	  5.6083e-05	  8.4335e-05	  4.6347e-05	  7.4311e+00	  9.4993e-01	
  6.6348e+03	  2.5401e-03	  0.0000e+00	  1.1590e-07	  9.8749e-04	  1.8656e-03	  4.8015e-03	  2.4868e-05	  1.4367e-02	  5.4326e-03	  0.0000e+00	  4.9216e-06	  1.1243e-03	  5.6104e-05	  8.4354e-05	  4.6363e-05	  7.4311e+00	  9.4992e-01	
  6.6372e+03	  2.5395e-03	  0.0000e+00	  1.1542e-07	  9.8783e-04	  1.8652e-03	  4.8011e-03	  2.4952e-05	  1.4368e-02	  5.4326e-03	  0.0000e+00	  4.9210e-06	  1.1243e-03	  5.6125e-05	  8.4372e-05	  4.6380e-05	  7.4311e+00	  9.4991e-01	
  6.6396e+03	  2.5389e-03	  0.0000e+00	  1.1493e-07	  9.8817e-04	  1.8649e-03	  4.8008e-03	  2.5036e-05	  1.4369e-02	  5.4326e-03	  0.0000e+00	  4.9204e-06	  1.1243e-03	  5.6146e-05	  8.4391e-05	  4.6396e-05	  7.4312e+00	  9.4991e-01	
  6.6420e+03	  2.5383e-03	  0.0000e+00	  1.1445e-07	  9.8851e-04	  1.8645e-03	  4.8004e-03	  2.5120e-05	  1.4370e-02	  5.4326e-03	  0.0000e+00	  4.9199e-06	  1.1243e-03	  5.6166e-05	  8.4409e-05	  4.6412e-05	  7.4312e+00	  9.4990e-01	
  6.6444e+03	  2.5377e-03	  0.0000e+00	  1.1397e-07	  9.8885e-04	  1.8641e-03	  4.8000e-03	  2.5204e-05	  1.4371e-02	  5.4326e-03	  0.0000e+00	  4.9193e-06	  1.1243e-03	  5.6187e-05	  8.4428e-05	  4.6428e-05	  7.4313e+00	  9.4989e-01	
  6.6469e+03	  2.5371e-03	  0.0000e+00	  1.1349e-07	  9.8918e-04	  1.8637e-03	  4.7996e-03	  2.5289e-05	  1.4372e-02	  5.4326e-03	  0.0000e+00	  4.9187e-06	  1.1243e-03	  5.6208e-05	  8.4446e-05	  4.6444e-05	  7.4313e+00	  9.4989e-01	
  6.6493e+03	  2.5366e-03	  0.0000e+00	  1.1302e-07	  9.8952e-04	  1.8633e-03	  4.7992e-03	  2.5374e-05	  1.4373e-02	  5.4326e-03	  0.0000e+00	  4.9181e-06	  1.1243e-03	  5.6229e-05	  8.4465e-05	  4.6461e-05	  7.4314e+00	  9.4988e-01	
  6.6517e+03	  2.5360e-03	  0.0000e+00	  1.1255e-07	  9.8986e-04	  1.8629e-03	  4.7989e-03	  2.5459e-05	  1.4374e-02	  5.4326e-03	  0.0000e+00	  4.9175e-06	  1.1243e-03	  5.6250e-05	  8.4483e-05	  4.6477e-05	  7.4314e+00	  9.4987e-01	
  6.6541e+03	  2.5354e-03	  0.0000e+00	  1.1208e-07	  9.9019e-04	  1.8625e-03	  4.7985e-03	  2.5544e-05	  1.4375e-02	  5.4326e-03	  0.0000e+00	  4.9169e-06	  1.1243e-03	  5.6271e-05	  8.4502e-05	  4.6493e-05	  7.4314e+00	  9.4986e-01	
  6.6565e+03	  2.5348e-03	  0.0000e+00	  1.1161e-07	  9.9053e-04	  1.8621e-03	  4.7981e-03	  2.5629e-05	  1.4376e-02	  5.4326e-03	  0.0000e+00	  4.9163e-06	  1.1243e-03	  5.6291e-05	  8.4520e-05	  4.6509e-05	  7.4315e+00	  9.4986e-01	
  6.6589e+03	  2.5342e-03	  0.0000e+00	  1.1114e-07	  9.9087e-04	  1.8617e-03	  4.7977e-03	  2.5715e-05	  1.4377e-02	  5.4326e-03	  0.0000e+00	  4.9157e-06	  1.1243e-03	  5.6312e-05	  8.4539e-05	  4.6526e-05	  7.4315e+00	  9.4985e-01	
  6.6613e+03	  2.5336e-03	  0.0000e+00	  1.1068e-07	  9.9121e-04	  1.8613e-03	  4.7973e-03	  2.5801e-05	  1.4378e-02	  5.4326e-03	  0.0000e+00	  4.9152e-06	  1.1243e-03	  5.6333e-05	  8.4557e-05	  4.6542e-05	  7.4316e+00	  9.4984e-01	
  6.6637e+03	  2.5330e-03	  0.0000e+00	  1.1021e-07	  9.9154e-04	  1.8609e-03	  4.7970e-03	  2.5887e-05	  1.4379e-02	  5.4326e-03	  0.0000e+00	  4.9146e-06	  1.1243e-03	  5.6354e-05	  8.4576e-05	  4.6558e-05	  7.4316e+00	  9.4984e-01	
  6.6661e+03	  2.5324e-03	  0.0000e+00	  1.0975e-07	  9.9188e-04	  1.8606e-03	  4.7966e-03	  2.5973e-05	  1.4380e-02	  5.4326e-03	  0.0000e+00	  4.9140e-06	  1.1243e-03	  5.6375e-05	  8.4594e-05	  4.6575e-05	  7.4316e+00	  9.4983e-01	
  6.6685e+03	  2.5318e-03	  0.0000e+00	  1.0929e-07	  9.9222e-04	  1.8602e-03	  4.7962e-03	  2.6059e-05	  1.4381e-02	  5.4326e-03	  0.0000e+00	  4.9134e-06	  1.1243e-03	  5.6396e-05	  8.4613e-05	  4.6591e-05	  7.4317e+00	  9.4982e-01	
  6.6709e+03	  2.5312e-03	  0.0000e+00	  1.0884e-07	  9.9255e-04	  1.8598e-03	  4.7958e-03	  2.6146e-05	  1.4382e-02	  5.4326e-03	  0.0000e+00	  4.9128e-06	  1.1243e-03	  5.6417e-05	  8.4631e-05	  4.6607e-05	  7.4317e+00	  9.4982e-01	
