          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.0752e+00	  6.2890e-03	  4.1094e-04	  7.5312e-03	  1.6504e-03	  2.0297e-06	  1.3571e-02	  9.8274e-04	  5.0534e-04	  4.7794e-04	  4.5347e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0743e+00	  6.2935e-03	  4.1109e-04	  7.5364e-03	  1.6516e-03	  2.0352e-06	  1.3586e-02	  9.8431e-04	  5.0548e-04	  4.7883e-04	  4.5385e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0735e+00	  6.2977e-03	  4.1124e-04	  7.5413e-03	  1.6527e-03	  2.0404e-06	  1.3600e-02	  9.8582e-04	  5.0561e-04	  4.7969e-04	  4.5422e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0726e+00	  6.3019e-03	  4.1137e-04	  7.5461e-03	  1.6538e-03	  2.0456e-06	  1.3614e-02	  9.8728e-04	  5.0573e-04	  4.8052e-04	  4.5457e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0719e+00	  6.3058e-03	  4.1151e-04	  7.5507e-03	  1.6548e-03	  2.0505e-06	  1.3628e-02	  9.8869e-04	  5.0585e-04	  4.8132e-04	  4.5492e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0711e+00	  6.3097e-03	  4.1164e-04	  7.5552e-03	  1.6558e-03	  2.0553e-06	  1.3641e-02	  9.9005e-04	  5.0597e-04	  4.8209e-04	  4.5525e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0703e+00	  6.3134e-03	  4.1176e-04	  7.5595e-03	  1.6568e-03	  2.0599e-06	  1.3654e-02	  9.9137e-04	  5.0608e-04	  4.8284e-04	  4.5556e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0696e+00	  6.3170e-03	  4.1188e-04	  7.5637e-03	  1.6577e-03	  2.0644e-06	  1.3666e-02	  9.9263e-04	  5.0619e-04	  4.8356e-04	  4.5587e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0689e+00	  6.3205e-03	  4.1200e-04	  7.5677e-03	  1.6586e-03	  2.0688e-06	  1.3678e-02	  9.9386e-04	  5.0629e-04	  4.8426e-04	  4.5617e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0683e+00	  6.3238e-03	  4.1211e-04	  7.5716e-03	  1.6595e-03	  2.0730e-06	  1.3689e-02	  9.9504e-04	  5.0639e-04	  4.8493e-04	  4.5646e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0676e+00	  6.3271e-03	  4.1222e-04	  7.5754e-03	  1.6604e-03	  2.0771e-06	  1.3700e-02	  9.9618e-04	  5.0649e-04	  4.8558e-04	  4.5673e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0670e+00	  6.3302e-03	  4.1233e-04	  7.5790e-03	  1.6612e-03	  2.0810e-06	  1.3710e-02	  9.9729e-04	  5.0658e-04	  4.8620e-04	  4.5700e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0664e+00	  6.3332e-03	  4.1243e-04	  7.5825e-03	  1.6620e-03	  2.0848e-06	  1.3721e-02	  9.9835e-04	  5.0668e-04	  4.8681e-04	  4.5726e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0658e+00	  6.3361e-03	  4.1252e-04	  7.5858e-03	  1.6627e-03	  2.0885e-06	  1.3731e-02	  9.9938e-04	  5.0676e-04	  4.8739e-04	  4.5751e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0653e+00	  6.3389e-03	  4.1262e-04	  7.5891e-03	  1.6635e-03	  2.0921e-06	  1.3740e-02	  1.0004e-03	  5.0685e-04	  4.8796e-04	  4.5775e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0647e+00	  6.3416e-03	  4.1271e-04	  7.5923e-03	  1.6642e-03	  2.0956e-06	  1.3749e-02	  1.0013e-03	  5.0693e-04	  4.8850e-04	  4.5798e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
